Posicaox,Posicaoy,Posicaoz,SetPointx,SetPointy,SetPointz,Largura de Pulso x,Largura de Pulso y,Largura de Pulso z,Tempo
16.52553525924767,-28.569352428737677,40.687953885566344,0.0,0.0,45.0,1073,1118,1095,1539540513.11708
16.52553525924767,-28.569352428737677,40.811187062669696,0.0,0.0,45.0,1073,1118,1095,1539540513.156672
16.92093964653585,-28.569352428737677,40.927399770492656,0.0,0.0,45.0,1073,1118,1095,1539540513.19609
17.542356440899688,-28.569352428737677,40.649982343767846,0.0,0.0,45.0,1072,1118,1097,1539540513.236007
17.818114610739514,-28.726864428739333,40.461260361063445,0.0,0.0,45.0,1072,1118,1097,1539540513.275853
17.818114610739514,-28.726864428739333,40.461260361063445,0.0,0.0,45.0,1072,1118,1096,1539540513.315343
18.031708679857047,-28.62047096681139,40.17569699928957,0.0,0.0,45.0,1071,1118,1098,1539540513.355119
18.828148401954994,-28.737152812017552,39.91690012824527,0.0,0.0,45.0,1071,1118,1098,1539540513.394702
19.526340537208842,-28.922042063607442,39.638046100195275,0.0,0.0,45.0,1070,1118,1099,1539540513.434659
19.526340537208842,-28.922042063607442,39.47239338021921,0.0,0.0,45.0,1070,1118,1098,1539540513.473998
19.675672754561052,-28.922042063607442,39.56213209665552,0.0,0.0,45.0,1070,1118,1097,1539540513.513784
20.299190310127518,-28.922042063607442,39.56213209665552,0.0,0.0,45.0,1069,1118,1097,1539540513.553231
20.921088649526478,-28.922042063607442,39.42094198284961,0.0,0.0,45.0,1069,1118,1098,1539540513.592936
21.30329985647929,-29.06478425247385,39.6213082155368,0.0,0.0,45.0,1068,1119,1096,1539540513.632573
21.563389142436716,-29.06478425247385,39.89468831935854,0.0,0.0,45.0,1068,1119,1096,1539540513.6722
22.099785784650937,-28.83702011535882,39.95134229161888,0.0,0.0,45.0,1067,1118,1097,1539540513.711628
23.077687822856234,-28.83702011535882,40.04534962220984,0.0,0.0,45.0,1066,1118,1096,1539540513.751316
23.634448713390995,-28.83702011535882,40.12821001814126,0.0,0.0,45.0,1066,1118,1096,1539540513.790747
23.8617367308791,-28.83702011535882,40.161275941625554,0.0,0.0,45.0,1066,1118,1096,1539540513.830708
24.368163780560785,-28.969712379284424,40.19788181473629,0.0,0.0,45.0,1065,1118,1096,1539540513.870393
25.204411744586707,-29.087741232294768,40.07333618350466,0.0,0.0,45.0,1064,1119,1097,1539540513.910019
25.519841585530397,-29.087741232294768,39.87373071809728,0.0,0.0,45.0,1064,1119,1098,1539540513.949838
25.779439384375152,-29.087741232294768,39.92295103426724,0.0,0.0,45.0,1064,1119,1097,1539540513.989672
26.42108068519793,-29.087741232294768,40.028726573507036,0.0,0.0,45.0,1063,1119,1096,1539540514.029172
26.71061512466812,-29.087741232294768,40.028726573507036,0.0,0.0,45.0,1063,1119,1097,1539540514.06877
26.71061512466812,-29.28737733888413,40.324652646679674,0.0,0.0,45.0,1063,1119,1095,1539540514.108128
27.13546499542827,-29.28737733888413,40.609712281188614,0.0,0.0,45.0,1062,1119,1095,1539540514.14781
27.897127573288262,-29.28737733888413,40.47007436007639,0.0,0.0,45.0,1062,1119,1097,1539540514.187314
28.185945085797776,-29.507829768735668,40.63269926813081,0.0,0.0,45.0,1061,1119,1095,1539540514.227287
28.185945085797776,-29.622015404435718,41.037972877548775,0.0,0.0,45.0,1061,1119,1094,1539540514.266894
28.36134727243721,-29.622015404435718,41.364672073668125,0.0,0.0,45.0,1061,1119,1094,1539540514.306593
27.721575116810893,-29.622015404435718,41.89775196511557,0.0,0.0,45.0,1062,1119,1092,1539540514.346246
27.456792180748682,-29.622015404435718,42.58092180043318,0.0,0.0,45.0,1062,1119,1090,1539540514.386163
27.309343162946654,-29.622015404435718,43.01026986109923,0.0,0.0,45.0,1062,1119,1091,1539540514.426051
27.309343162946654,-29.4766803892317,43.290046422971514,0.0,0.0,45.0,1062,1119,1091,1539540514.465597
28.096170248133095,-29.606352622100623,43.5369911958211,0.0,0.0,45.0,1061,1119,1091,1539540514.505566
29.209047123688517,-30.04587224039099,43.735633617980895,0.0,0.0,45.0,1060,1120,1091,1539540514.545294
29.548547315489657,-30.359074282587343,43.80897713128503,0.0,0.0,45.0,1060,1120,1092,1539540514.584793
30.231579091819693,-30.87455708587495,43.99945582695015,0.0,0.0,45.0,1059,1120,1091,1539540514.624819
30.231579091819693,-31.470719447330378,44.477784043941085,0.0,0.0,45.0,1090,1121,1000,1539540514.664218
29.744201493640944,-31.470719447330378,44.76786676807711,0.0,0.0,45.0,1090,1121,1000,1539540514.703566
29.504402346973237,-31.470719447330378,45.00951362590949,0.0,0.0,45.0,1090,1121,1000,1539540514.74291
29.331053754520884,-31.470719447330378,45.47864104150519,0.0,0.0,45.0,1090,1121,1000,1539540514.782518
